Event,Type,Net,Length,Maturity,Board number,Comment,Dorsal,Lateral,,Col9,Col10,Col11,Col12,Measurer
70,RMT8,1,50,MA2,2,,JR260B_krill_image_122.JPG,JR260B_krill_image_123.JPG,,,,,,sof
70,RMT8,1,45,MS2,2,,JR260B_krill_image_122.JPG,JR260B_krill_image_123.JPG,,,,,,sof
70,RMT8,1,52,MA1,2,,JR260B_krill_image_122.JPG,JR260B_krill_image_123.JPG,,,,,,sof
70,RMT8,1,51,MS3,2,,JR260B_krill_image_122.JPG,JR260B_krill_image_123.JPG,,,,,,sof
70,RMT8,1,51,MA1,2,,JR260B_krill_image_122.JPG,JR260B_krill_image_123.JPG,,,,,,sof
70,RMT8,1,50,MA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,50,MA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,52,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,46,MS2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,49,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,53,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,49,FA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,50,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,45,MS1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,54,FA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,43,FS1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,54,FA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,54,FA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,39,MS1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,57,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,54,MS3,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,48,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,52,MS3,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,51,MA1,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,51,MA2,3,,JR260B_krill_image_124.JPG,JR260B_krill_image_125.JPG,,,,,,sof
70,RMT8,1,46,MS2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,46,MS2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,50,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,53,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,51,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,52,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,52,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,49,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,54,MA2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,49,MA2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,52,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,54,MA1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,55,FA3,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,47,FA2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,54,FA2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,45,FS1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,44,FS1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,50,MA2,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,51,MS3,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,43,MS1,4,,JR260B_krill_image_126.JPG,JR260B_krill_image_127.JPG,,,,,,sof
70,RMT8,1,42,MS1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,50,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,45,FS1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,53,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,50,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,52,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,52,MA2,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,50,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,50,FA2,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,43,MS1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,52,FA3,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,53,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,50,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,51,MA2,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,49,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,49,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,39,FS1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,50,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,51,MA1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
70,RMT8,1,41,FS1,5,,JR260B_krill_image_128.JPG,R260B_krill_image_129.JPG,,,,,,sof
77,RMT8,1,45,MS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,32,J,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,32,J,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,39,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,40,MS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,39,FS2,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,30,J,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,42,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,42,MS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,36,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,40,MS2,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,38,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,38,MS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,39,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,29,J,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,43,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,37,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,31,J,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,39,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,38,FS1,1,,JR260B_krill_image_130.JPG,JR260B_krill_image_131.JPG,,,,,,sof
77,RMT8,1,36,MS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,37,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,35,J,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,43,MS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,41,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,37,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,41,MS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,35,J,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,38,J,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,42,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,38,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,42,MS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,34,J,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,41,MS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,30,J,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,37,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,35,FS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,39,MS2,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,41,MS1,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,44,MS2,2,,JR260B_krill_image_133.JPG,JR260B_krill_image_132.JPG,,,,,,sof
77,RMT8,1,43,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,33,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,40,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,40,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,34,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,39,MS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,37,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,38,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,31,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,40,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,38,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,36,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,37,FS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,35,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,34,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,35,MS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,36,MS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,35,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,34,J,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,39,MS1,3,,JR260B_krill_image_134.JPG,JR260B_krill_image_135.JPG,,,,,,sof
77,RMT8,1,39,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,38,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,35,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,32,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,39,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,39,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,42,MS2,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,41,MS2,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,37,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,32,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,43,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,33,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,38,MS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,35,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,39,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,34,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,42,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,,FS1,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,33,J,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,43,MS2,4,,JR260B_krill_image_136.JPG,JR260B_krill_image_137.JPG,,,,,,sof
77,RMT8,1,36,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,40,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,40,MS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,44,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,39,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,37,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,39,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,39,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,41,MS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,31,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,34,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,34,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,33,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,35,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,36,MS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,34,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,34,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,44,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,36,J,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
77,RMT8,1,38,FS1,5,,JR260B_krill_image_138.JPG,JR260B_krill_image_139.JPG,,,,,,sof
82,RMT8,1,42,MS1,1,,,,,,,,,sof
82,RMT8,1,55,MA2,1,,,,,,,,,sof
82,RMT8,1,56,FA2,1,,,,,,,,,sof
82,RMT8,1,42,FS1,1,,,,,,,,,sof
82,RMT8,1,43,MS1,1,,,,,,,,,sof
82,RMT8,1,45,MS1,1,,,,,,,,,sof
82,RMT8,1,46,MS1,1,,,,,,,,,sof
82,RMT8,1,41,MS1,1,,,,,,,,,sof
82,RMT8,1,43,FS1,1,,,,,,,,,sof
82,RMT8,1,41,FS1,1,,,,,,,,,sof
82,RMT8,1,42,MS1,1,,,,,,,,,sof
82,RMT8,1,44,MS1,1,,,,,,,,,sof
82,RMT8,1,44,MS1,1,,,,,,,,,sof
82,RMT8,1,45,MS1,1,,,,,,,,,sof
82,RMT8,1,39,FS1,1,,,,,,,,,sof
82,RMT8,1,44,MS1,1,,,,,,,,,sof
82,RMT8,1,40,FS1,1,,,,,,,,,sof
82,RMT8,1,41,MS1,1,,,,,,,,,sof
82,RMT8,1,43,MS2,1,,,,,,,,,sof
82,RMT8,1,43,FS1,1,,,,,,,,,sof
82,RMT8,1,41,MS1,2,,,,,,,,,sof
82,RMT8,1,41,FS1,2,,,,,,,,,sof
82,RMT8,1,41,MS1,2,,,,,,,,,sof
82,RMT8,1,39,FS1,2,,,,,,,,,sof
82,RMT8,1,39,MS1,2,,,,,,,,,sof
82,RMT8,1,45,MS1,2,,,,,,,,,sof
82,RMT8,1,39,FS1,2,,,,,,,,,sof
82,RMT8,1,42,FS1,2,,,,,,,,,sof
82,RMT8,1,40,FS1,2,,,,,,,,,sof
82,RMT8,1,46,FS1,2,,,,,,,,,sof
82,RMT8,1,45,MS1,2,,,,,,,,,sof
82,RMT8,1,37,J,2,,,,,,,,,sof
82,RMT8,1,43,FS1,2,,,,,,,,,sof
82,RMT8,1,40,FS1,2,,,,,,,,,sof
82,RMT8,1,36,J,2,,,,,,,,,sof
82,RMT8,1,41,FS1,2,,,,,,,,,sof
82,RMT8,1,38,MS1,2,,,,,,,,,sof
82,RMT8,1,50,MS3,2,,,,,,,,,sof
82,RMT8,1,41,FS1,2,,,,,,,,,sof
82,RMT8,1,44,FS1,2,,,,,,,,,sof
82,RMT8,1,39,FS1,3,,,,,,,,,sof
82,RMT8,1,43,FS1,3,,,,,,,,,sof
82,RMT8,1,47,MS3,3,,,,,,,,,sof
82,RMT8,1,47,MS2,3,,,,,,,,,sof
82,RMT8,1,43,MS2,3,,,,,,,,,sof
82,RMT8,1,41,FS1,3,,,,,,,,,sof
82,RMT8,1,41,FS1,3,,,,,,,,,sof
82,RMT8,1,39,FS1,3,,,,,,,,,sof
82,RMT8,1,44,MS1,3,,,,,,,,,sof
82,RMT8,1,40,FS1,3,,,,,,,,,sof
82,RMT8,1,42,FS1,3,,,,,,,,,sof
82,RMT8,1,39,FS1,3,,,,,,,,,sof
82,RMT8,1,41,FS1,3,,,,,,,,,sof
82,RMT8,1,38,J,3,,,,,,,,,sof
82,RMT8,1,40,FS1,3,,,,,,,,,sof
82,RMT8,1,43,MS1,3,,,,,,,,,sof
82,RMT8,1,44,MS1,3,,,,,,,,,sof
82,RMT8,1,40,MS1,3,,,,,,,,,sof
82,RMT8,1,38,FS1,3,,,,,,,,,sof
82,RMT8,1,39,FS1,3,,,,,,,,,sof
82,RMT8,1,40,FS1,4,,,,,,,,,sof
82,RMT8,1,40,MS1,4,,,,,,,,,sof
82,RMT8,1,42,MS2,4,,,,,,,,,sof
82,RMT8,1,41,FS1,4,,,,,,,,,sof
82,RMT8,1,39,FS1,4,,,,,,,,,sof
82,RMT8,1,42,MS1,4,,,,,,,,,sof
82,RMT8,1,44,FS1,4,,,,,,,,,sof
82,RMT8,1,40,MS1,4,,,,,,,,,sof
82,RMT8,1,45,U,4,,,,,,,,,sof
82,RMT8,1,38,FS1,4,,,,,,,,,sof
82,RMT8,1,41,MS1,4,,,,,,,,,sof
82,RMT8,1,44,MS2,4,,,,,,,,,sof
82,RMT8,1,50,MA2,4,,,,,,,,,sof
82,RMT8,1,44,FS1,4,,,,,,,,,sof
82,RMT8,1,44,FS1,4,,,,,,,,,sof
82,RMT8,1,40,FS1,4,,,,,,,,,sof
82,RMT8,1,35,J,4,,,,,,,,,sof
82,RMT8,1,39,FS1,4,,,,,,,,,sof
82,RMT8,1,38,J,4,,,,,,,,,sof
82,RMT8,1,43,FS1,4,,,,,,,,,sof
82,RMT8,1,40,FS1,5,,,,,,,,,sof
82,RMT8,1,36,MS1,5,,,,,,,,,sof
82,RMT8,1,40,FS1,5,,,,,,,,,sof
82,RMT8,1,41,FS1,5,,,,,,,,,sof
82,RMT8,1,40,FS1,5,,,,,,,,,sof
82,RMT8,1,51,MA2,5,,,,,,,,,sof
82,RMT8,1,44,FS1,5,,,,,,,,,sof
82,RMT8,1,40,MS1,5,,,,,,,,,sof
82,RMT8,1,41,FS1,5,,,,,,,,,sof
82,RMT8,1,42,FS1,5,,,,,,,,,sof
82,RMT8,1,45,FA1,5,,,,,,,,,sof
82,RMT8,1,40,FS1,5,,,,,,,,,sof
82,RMT8,1,45,MS3,5,,,,,,,,,sof
82,RMT8,1,41,FS1,5,,,,,,,,,sof
82,RMT8,1,43,FS1,5,,,,,,,,,sof
82,RMT8,1,43,FS1,5,,,,,,,,,sof
82,RMT8,1,40,MS1,5,,,,,,,,,sof
82,RMT8,1,45,MS1,5,,,,,,,,,sof
82,RMT8,1,39,FS1,5,,,,,,,,,sof
82,RMT8,1,39,FS1,5,,,,,,,,,sof
95,RMT8,1,37,J,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,37,J,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,39,FS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,40,FS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,36,J,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,35,J,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,36,J,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,37,J,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,40,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,39,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,39,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,39,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,42,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,38,FS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,41,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,44,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,41,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,43,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,43,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,45,MS1,1,,JR260B_krill_image_150.JPG,JR260B_krill_image_151.JPG,,,,,,sof
95,RMT8,1,35,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,39,MS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,39,FS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,40,MS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,38,MS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,34,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,40,FS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,43,MS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,41,FS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
