Event,Type,Net,Length,Maturity,Board number,Comment,Dorsal,Lateral,,,,,,,,,Col5,Bin,Frequency,Col8
147,RMT8,2,38,MS1,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA1,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,FA2,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,48,MS3,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA2,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,49,MA1,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,47,MS2,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,50,FA2,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,52,MA2,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,47,FA1,3,,JR291_Event147_Net2_Board3_Dorsal.jpg,JR291_Event147_Net2_Board3_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,41,FS1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,45,MS1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,47,MA1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,49,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,50,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,52,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,50,FA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,41,FS1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,50,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,52,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,53,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,49,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,46,FS1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,48,FA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,50,MA1,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,48,MA2,4,,JR291_Event147_Net2_Board4_Dorsal.jpg,JR291_Event147_Net2_Board4_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,50,MA1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,54,MA1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,47,FA2,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,45,MS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,53,MA2,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,37,J,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,45,FS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,48,MA1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,42,FS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA2,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,38,MS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,44,FA1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,36,J,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,51,MA1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,48,MS3,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,44,U,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,45,FS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,44,FS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,43,FS1,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
147,RMT8,2,45,MS3,5,,JR291_Event147_Net2_Board5_Dorsal.jpg,JR291_Event147_Net2_Board5_Lateral.jpg,,,,,,,,,,,,
